PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,type,Expenses,Surname,Is_Child,deck,side,GroupId,PassengerNum,GroupSize,Siblings,AgeClass,AgeToTransported,CryoSleepInGroup,CryoSleepInFamily,DestinationToTransported,AgeClassToExpenses,Movement,MovementToCryoSleep
0105_01,Earth,0.0,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,False,0,703.0,Cleachrand,0,F,P,105,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0107_01,Mars,0.0,TRAPPIST-1e,21.0,False,1743.0,5.0,17.0,0.0,0.0,False,0,1765.0,Hart,0,D,S,107,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0108_01,Earth,1.0,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Handertiz,0,G,S,108,1,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0108_02,Earth,0.0,TRAPPIST-1e,31.0,False,562.0,0.0,326.0,0.0,0.0,False,0,888.0,Handertiz,0,G,S,108,2,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0108_03,Earth,0.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Handertiz,1,G,S,108,3,3,3,0,0.8089887640449438,0.33333334,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0110_01,Europa,0.0,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,False,0,5109.0,Aloubtled,0,B,P,110,1,4,3,18-42,0.47507897507897506,0.25,0.42001408,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0110_02,Europa,0.0,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,False,0,2018.0,Bootious,0,B,P,110,2,4,1,18-42,0.47507897507897506,0.25,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0110_03,Europa,0.0,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,True,0,15940.0,Aloubtled,0,B,P,110,3,4,3,43+,0.4897324206596142,0.25,0.42001408,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0110_04,Europa,1.0,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Aloubtled,0,B,P,110,4,4,3,18-42,0.47507897507897506,0.25,0.42001408,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0111_01,Europa,1.0,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Supred,0,E,S,111,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0112_01,Europa,0.0,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,True,0,2654.0,Cowtale,0,B,S,112,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
0113_01,Earth,0.0,TRAPPIST-1e,64.0,False,0.0,0.0,804.0,0.0,0.0,True,0,804.0,Carvis,0,F,P,113,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0114_01,Earth,0.0,TRAPPIST-1e,27.0,False,82.0,157.0,429.0,238.0,1.0,False,0,907.0,Beckerson,0,G,S,114,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0115_01,Mars,0.0,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,875.6943820224719,True,0,875.6943820224719,Pead,0,F,P,115,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0116_01,Europa,0.0,TRAPPIST-1e,33.0,False,1.0,2223.0,0.0,12.0,404.0,True,0,2640.0,Suptive,0,D,P,116,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0119_01,Europa,0.0,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,False,0,9307.0,Coning,0,A,P,119,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0119_02,Europa,1.0,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Coning,0,A,P,119,2,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.4721994423486961,827.553217113614,Europa -> TRAPPIST-1e,0.4031903
0120_01,Mars,1.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Sacre,0,F,P,120,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0122_01,Earth,0.0,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,699.0,74.0,False,0,773.0,Hayder,0,G,S,122,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0123_01,Earth,0.0,TRAPPIST-1e,18.0,False,55.0,597.0,49.0,0.0,1.0,False,0,702.0,Fielson,0,F,P,123,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0126_01,Mars,1.0,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Mish,0,F,S,126,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0127_01,Mars,0.0,TRAPPIST-1e,35.0,False,701.0,0.0,296.0,0.0,25.0,False,0,1022.0,Mesty,0,E,S,127,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0128_01,Mars,0.0,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,False,0,3014.0,Fles,0,D,S,128,1,2,2,43+,0.4897324206596142,0.0,0.39817518,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0128_02,Mars,0.0,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,False,0,2109.0,Fles,0,E,S,128,2,2,2,43+,0.4897324206596142,0.0,0.39817518,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0129_01,Earth,1.0,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Fowles,0,G,S,129,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0133_01,Mars,1.0,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Blie,0,F,S,133,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0133_02,Mars,0.0,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,False,0,2738.0,Blie,0,D,S,133,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0134_01,Earth,0.0,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,True,0,744.0,Harmontry,0,G,P,134,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0136_01,Earth,0.0,PSO J318.5-22,47.0,False,97.0,418.0,126.0,25.0,55.0,False,0,721.0,Unknown_2,0,G,S,136,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.5037688442211056,1930.852210892215,Earth -> PSO J318.5-22,0.50735295
0138_01,Earth,1.0,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Gambs,0,G,P,138,1,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0138_02,Earth,0.0,TRAPPIST-1e,34.0,False,0.0,22.0,0.0,564.0,207.0,False,0,793.0,Gambs,0,E,P,138,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0139_01,Europa,1.0,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Myling,0,C,S,139,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0140_01,Earth,1.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Mejiaddox,0,G,P,140,1,2,1,18-42,0.47507897507897506,0.5,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0140_02,Earth,0.0,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,False,0,902.0,Whitakers,0,F,P,140,2,2,1,18-42,0.47507897507897506,0.5,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0141_01,Mars,0.0,TRAPPIST-1e,31.0,False,643.1341961852861,0.0,97.0,0.0,0.0,False,0,740.1341961852861,Harte,0,F,P,141,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0144_01,Earth,0.0,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,True,0,630.0,Dayers,0,F,S,144,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0146_01,Earth,0.0,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Wolferguson,0,G,S,146,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0147_01,Earth,1.0,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Hubbarrison,0,G,S,147,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0148_01,Mars,0.0,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,False,0,1158.0,Pashe,0,F,P,148,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0149_01,Earth,1.0,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Hubbarrison,0,G,S,149,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0151_01,Earth,1.0,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Simson,0,G,P,151,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0152_01,Earth,0.0,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,607.0,False,0,607.0,Estron,0,F,P,152,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0160_01,Earth,0.0,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,False,0,4180.0,Atkinney,0,G,P,160,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0163_01,Europa,1.0,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Hetforhaft,0,B,P,163,1,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0163_02,Europa,1.0,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Hetforhaft,0,B,P,163,2,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0164_01,Earth,0.0,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,823.6872237423701,135.0,True,0,2696.68722374237,Hutchinton,0,G,S,164,1,2,2,43+,0.4897324206596142,0.5,0.39817518,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0164_02,Earth,1.0,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Hutchinton,0,G,S,164,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0165_01,Mars,1.0,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Anche,0,F,P,165,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0167_01,Mars,1.0,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Floaf,0,F,S,167,1,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.4721994423486961,827.553217113614,Mars -> TRAPPIST-1e,0.39647007
0167_02,Mars,0.0,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,False,0,1572.0,Floaf,0,F,S,167,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0169_01,Earth,1.0,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Fisherry,0,G,P,169,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0170_01,Earth,0.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,False,0,788.0,Mcmahoney,0,E,S,170,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0171_01,Earth,1.0,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Gordanieves,0,G,S,171,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0172_01,Earth,1.0,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Johnshines,0,G,P,172,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0173_01,Earth,0.0,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,True,0,990.0,Grifford,0,E,S,173,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0174_01,Earth,0.0,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,False,0,593.0,Lambles,0,F,P,174,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0177_01,Europa,0.0,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,False,0,27428.0,Iniouser,0,B,S,177,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0178_01,Mars,0.0,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,False,0,3722.0,Knik,0,D,S,178,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0179_01,Earth,0.0,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,True,0,906.0,Webstephrey,0,G,P,179,1,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0179_02,Earth,0.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Webstephrey,1,G,P,179,2,3,3,0,0.8089887640449438,0.0,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0179_03,Earth,0.0,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Webstephrey,1,G,P,179,3,3,3,1-4,0.7419354838709677,0.0,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0181_01,Earth,0.0,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,False,0,394.0,Brighttt,0,G,P,181,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0182_01,Europa,1.0,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Disight,0,C,P,182,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0183_01,Earth,0.0,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,True,0,821.0,Weaves,0,F,S,183,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0186_01,Earth,0.0,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,False,0,1018.0,Shephendry,0,G,P,186,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0188_01,Earth,1.0,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Romez,0,G,S,188,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0189_01,Earth,0.0,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,False,0,788.0,Booters,0,E,P,189,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.61,1930.852210892215,Earth -> 55 Cancri e,0.3195266
0190_01,Earth,1.0,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Unknown_3,1,G,S,190,1,1,1,5-12,0.6216216216216216,1.0,0.32525358,0.61,0.0,Earth -> 55 Cancri e,0.3195266
0192_01,Earth,1.0,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Adavisons,1,G,P,192,1,3,3,1-4,0.7419354838709677,0.33333334,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0192_02,Earth,0.0,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Adavisons,1,G,P,192,2,3,3,5-12,0.6216216216216216,0.33333334,0.42001408,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0192_03,Earth,0.0,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,False,0,908.0,Adavisons,0,G,P,192,3,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0193_01,Mars,1.0,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Raf,1,F,P,193,1,3,3,1-4,0.7419354838709677,0.33333334,0.42001408,0.4721994423486961,0.0,Mars -> TRAPPIST-1e,0.39647007
0193_02,Mars,0.0,TRAPPIST-1e,23.0,False,643.1341961852861,0.0,8.0,1072.0,0.0,False,0,1723.134196185286,Raf,0,F,P,193,2,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0193_03,Mars,0.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Raf,1,F,P,193,3,3,3,0,0.8089887640449438,0.33333334,0.42001408,0.4721994423486961,0.0,Mars -> TRAPPIST-1e,0.39647007
0195_01,Mars,0.0,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,True,0,1273.0,Floaf,0,F,P,195,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0196_01,Mars,0.0,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,False,0,1778.0,Emead,0,D,P,196,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Mars -> PSO J318.5-22,0.23880596
0197_01,Europa,0.0,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,False,0,2342.0,Dissper,0,C,P,197,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0198_01,Earth,1.0,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Cookson,0,G,P,198,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.5037688442211056,1930.852210892215,Earth -> PSO J318.5-22,0.50735295
0199_01,Earth,1.0,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Morrows,0,G,S,199,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0200_01,Earth,1.0,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Colomonson,0,G,P,200,1,1,1,13-17,0.5601926163723917,1.0,0.32525358,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0201_01,Europa,1.0,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Bacistion,0,B,S,201,1,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0201_02,Europa,1.0,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Bacistion,0,B,S,201,2,2,2,43+,0.4897324206596142,1.0,0.39817518,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0202_01,Europa,1.0,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Embleng,0,B,P,202,1,2,2,43+,0.4897324206596142,0.5,0.39817518,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
0202_02,Europa,0.0,55 Cancri e,32.0,False,0.0,2433.0,511.1954765751212,878.0,443.0,True,0,4265.195476575122,Embleng,0,A,P,202,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0203_01,Europa,1.0,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Heateele,0,C,S,203,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0205_01,Earth,0.0,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,False,0,773.0,Oneiles,0,G,S,205,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0206_01,Europa,0.0,55 Cancri e,45.0,False,2.0,1720.0,12.0,1125.0,122.0,True,0,2981.0,Brugashed,0,C,S,206,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
0207_01,Earth,1.0,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Mcfaddennon,0,G,P,207,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0210_01,Earth,1.0,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Inicont,0,D,P,210,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0211_01,Mars,0.0,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,True,0,1040.0,Appie,0,F,P,211,1,3,2,18-42,0.47507897507897506,0.33333334,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0211_02,Mars,1.0,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Appie,1,F,P,211,2,3,2,5-12,0.6216216216216216,0.33333334,0.39817518,0.4721994423486961,0.0,Mars -> TRAPPIST-1e,0.39647007
0211_03,Mars,0.0,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,False,0,1337.0,Date,0,F,P,211,3,3,1,18-42,0.47507897507897506,0.33333334,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0212_01,Earth,0.0,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,False,0,982.0,Workmans,0,E,P,212,1,2,2,13-17,0.5601926163723917,0.0,0.39817518,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0212_02,Earth,0.0,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,False,0,732.0,Workmans,0,F,P,212,2,2,2,18-42,0.47507897507897506,0.0,0.39817518,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0213_01,Earth,0.0,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,False,0,794.0,Navages,0,F,P,213,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0216_01,Earth,0.0,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,False,0,1974.0,Garnes,0,F,S,216,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0217_01,Earth,0.0,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,False,0,1544.0,Shieldson,0,F,P,217,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0219_01,Earth,1.0,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,River,0,G,P,219,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0220_01,Earth,1.0,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0.0,Wilsoney,1,G,P,220,1,7,7,1-4,0.7419354838709677,0.42857143,0.4857143,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
